,summary,config,name
66,"{'epoch': 100, '_wandb': {'runtime': 144}, 'avg_err': 0.4467, 'train_acc': 0.77, '_timestamp': 1661082016.7086449, 'final_test_err': 0.4095, '_step': 303, 'run_num': 2, 'std_err': 0.0554, '_runtime': 145.92980980873108, 'train_loss': 0.5126}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",ltq970eu
67,"{'train_loss': 0.5645, '_step': 303, 'epoch': 100, 'avg_err': 0.4293, 'run_num': 2, 'std_err': 0.024, 'train_acc': 0.72, '_timestamp': 1661081988.0844717, 'final_test_err': 0.4015, '_wandb': {'runtime': 133}, '_runtime': 134.3448657989502}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",34uqfptm
68,"{'std_err': 0.0208, 'epoch': 100, '_wandb': {'runtime': 195}, 'run_num': 2, 'train_acc': 0.885, '_timestamp': 1661082044.828174, 'train_loss': 0.3185, 'final_test_err': 0.35750000000000004, '_step': 303, 'avg_err': 0.3683, '_runtime': 196.03322100639343}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2a4d5ktu
69,"{'_step': 303, 'epoch': 100, 'run_num': 2, '_runtime': 153.38050985336304, 'train_loss': 0.3754, 'final_test_err': 0.357, '_wandb': {'runtime': 152}, 'avg_err': 0.3595, 'std_err': 0.0106, 'train_acc': 0.86, '_timestamp': 1661081975.464006}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1dvjuxpk
70,"{'train_acc': 0.75, '_timestamp': 1661081963.60617, 'train_loss': 0.4873, 'final_test_err': 0.3645000000000001, '_step': 303, '_wandb': {'runtime': 146}, 'std_err': 0.015, '_runtime': 147.907310962677, 'epoch': 100, 'avg_err': 0.3753, 'run_num': 2}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",37buqmns
71,"{'avg_err': 0.4293, 'std_err': 0.024, '_runtime': 142.22752618789673, '_timestamp': 1661081955.8126402, 'final_test_err': 0.4015, '_step': 303, '_wandb': {'runtime': 141}, 'run_num': 2, 'train_acc': 0.72, 'train_loss': 0.5645, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2563t2yv
72,"{'epoch': 100, '_wandb': {'runtime': 205}, '_runtime': 206.41338300704956, '_timestamp': 1661082019.098219, 'train_loss': 0.2413, 'final_test_err': 0.29900000000000004, '_step': 303, 'avg_err': 0.3198, 'run_num': 2, 'std_err': 0.0171, 'train_acc': 0.955}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1fo7pmii
73,"{'train_acc': 0.9433, '_timestamp': 1661081958.0151646, 'final_test_err': 0.29300000000000004, 'epoch': 100, '_wandb': {'runtime': 152}, 'avg_err': 0.336, 'std_err': 0.0378, '_step': 303, 'run_num': 2, '_runtime': 153.93474864959717, 'train_loss': 0.2816}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2cv2p7va
74,"{'epoch': 100, 'std_err': 0.0263, '_runtime': 146.54513430595398, 'train_acc': 0.905, '_timestamp': 1661081948.3423352, '_step': 303, '_wandb': {'runtime': 145}, 'avg_err': 0.3953, 'run_num': 2, 'train_loss': 0.3906, 'final_test_err': 0.3605}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1k8p0u0z
75,"{'std_err': 0.024, 'train_acc': 0.72, 'train_loss': 0.5645, 'final_test_err': 0.4015, '_step': 303, 'epoch': 100, 'avg_err': 0.4293, '_timestamp': 1661081927.534177, '_wandb': {'runtime': 134}, 'run_num': 2, '_runtime': 135.2422170639038}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2qp6cwu9
76,"{'std_err': 0.0126, 'train_loss': 0.2543, 'final_test_err': 0.36, 'epoch': 100, 'run_num': 2, 'avg_err': 0.3527, '_runtime': 210.05077505111697, 'train_acc': 0.9075, '_timestamp': 1661081929.5966392, '_step': 303, '_wandb': {'runtime': 209}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",339b8tl7
77,"{'_step': 303, 'epoch': 100, 'avg_err': 0.337, 'std_err': 0.007, 'train_loss': 0.3261, '_wandb': {'runtime': 149}, 'run_num': 2, '_runtime': 149.93789339065552, 'train_acc': 0.8733, '_timestamp': 1661081866.2334075, 'final_test_err': 0.32999999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",33tpf2sv
78,"{'avg_err': 0.3423, 'std_err': 0.0012, 'train_acc': 0.8, '_timestamp': 1661081844.6537237, 'train_loss': 0.4392, '_wandb': {'runtime': 138}, 'epoch': 100, 'run_num': 2, '_runtime': 139.16563653945923, 'final_test_err': 0.3415, '_step': 303}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2yn4y5x3
79,"{'epoch': 100, 'avg_err': 0.4293, 'run_num': 2, '_runtime': 139.94284200668335, 'train_acc': 0.72, '_timestamp': 1661081808.642781, 'final_test_err': 0.4015, '_step': 303, '_wandb': {'runtime': 139}, 'std_err': 0.024, 'train_loss': 0.5645}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",srrlp3hf
80,"{'_runtime': 207.89124274253845, 'final_test_err': 0.1965, '_wandb': {'runtime': 207}, 'avg_err': 0.199, 'run_num': 2, 'std_err': 0.0126, 'train_acc': 0.965, '_timestamp': 1661081872.3752286, 'train_loss': 0.1595, '_step': 303, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",19qipemm
81,"{'_step': 303, 'epoch': 100, '_wandb': {'runtime': 152}, 'avg_err': 0.2073, 'run_num': 2, 'final_test_err': 0.20599999999999996, 'std_err': 0.0082, '_runtime': 152.8492465019226, 'train_acc': 0.94, '_timestamp': 1661081817.1037855, 'train_loss': 0.2224}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3a44imcg
82,"{'epoch': 100, '_wandb': {'runtime': 147}, 'run_num': 2, 'train_acc': 0.9, '_timestamp': 1661081812.356773, 'train_loss': 0.2842, 'final_test_err': 0.18899999999999997, '_step': 303, 'avg_err': 0.1943, 'std_err': 0.0043, '_runtime': 148.1072587966919}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2ihu4gfw
83,"{'train_acc': 0.9, 'final_test_err': 0.2135, '_step': 303, 'epoch': 100, 'avg_err': 0.2117, 'std_err': 0.0073, '_runtime': 140.47873187065125, '_wandb': {'runtime': 139}, 'run_num': 2, '_timestamp': 1661081800.856422, 'train_loss': 0.3687}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",19vzgud2
84,"{'_wandb': {'runtime': 194}, '_timestamp': 1661081849.6883876, 'train_loss': 0.222, 'final_test_err': 0.28300000000000003, '_step': 303, 'epoch': 100, 'avg_err': 0.2845, 'run_num': 2, 'std_err': 0.0231, '_runtime': 195.21206665039065, 'train_acc': 0.9275}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",e7nv0f5f
85,"{'_wandb': {'runtime': 153}, '_runtime': 154.7885947227478, 'train_acc': 0.8833, '_step': 303, 'epoch': 100, 'avg_err': 0.2693, 'run_num': 2, 'std_err': 0.0285, '_timestamp': 1661081809.0157728, 'train_loss': 0.3002, 'final_test_err': 0.256}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",23uop9v7
86,"{'_step': 303, 'avg_err': 0.2437, 'std_err': 0.0122, '_runtime': 145.95506310462952, '_timestamp': 1661081798.1168232, 'epoch': 100, '_wandb': {'runtime': 145}, 'run_num': 2, 'train_acc': 0.835, 'train_loss': 0.3983, 'final_test_err': 0.24050000000000005}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",w19h3ata
87,"{'_runtime': 136.38783168792725, 'train_acc': 0.9, '_step': 303, '_wandb': {'runtime': 135}, 'avg_err': 0.2117, '_timestamp': 1661081788.184857, 'train_loss': 0.3687, 'final_test_err': 0.2135, 'epoch': 100, 'run_num': 2, 'std_err': 0.0073}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",flqlz8fl
88,"{'train_acc': 0.9, '_timestamp': 1661081647.8521028, 'epoch': 100, '_wandb': {'runtime': 148}, 'avg_err': 0.2117, 'run_num': 2, 'final_test_err': 0.2135, '_step': 303, 'std_err': 0.0073, '_runtime': 148.78931665420532, 'train_loss': 0.3687}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",uwfpfaog
89,"{'train_acc': 1, 'final_test_err': 0.1825, 'epoch': 100, '_wandb': {'runtime': 156}, 'run_num': 2, '_runtime': 157.3340346813202, '_timestamp': 1661081656.5808866, 'train_loss': 0.1166, '_step': 303, 'avg_err': 0.1922, 'std_err': 0.0089}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",mb1q4caw
90,"{'_timestamp': 1661081713.0412245, 'final_test_err': 0.233, '_wandb': {'runtime': 213}, 'avg_err': 0.2442, 'run_num': 2, '_runtime': 213.8331754207611, 'train_acc': 0.885, 'train_loss': 0.3331, '_step': 303, 'epoch': 100, 'std_err': 0.0104}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",j93mpzv0
91,"{'std_err': 0.0247, 'train_acc': 0.835, '_timestamp': 1661081654.4942913, 'final_test_err': 0.25249999999999995, '_step': 303, '_wandb': {'runtime': 154}, 'avg_err': 0.2445, 'run_num': 2, '_runtime': 155.28475332260132, 'train_loss': 0.3889, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3piff86s
92,"{'epoch': 100, '_wandb': {'runtime': 159}, 'run_num': 2, '_timestamp': 1661081659.4681592, 'final_test_err': 0.16600000000000004, '_step': 303, 'avg_err': 0.1752, 'std_err': 0.01, '_runtime': 160.40426015853882, 'train_acc': 0.9867, 'train_loss': 0.0993}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3gn17up6
93,"{'_wandb': {'runtime': 163}, 'avg_err': 0.2222, '_runtime': 163.49241733551025, '_timestamp': 1661081662.701517, 'final_test_err': 0.21650000000000005, '_step': 303, 'epoch': 100, 'run_num': 2, 'std_err': 0.006, 'train_acc': 0.8533, 'train_loss': 0.4005}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3blg8l53
94,"{'epoch': 100, '_wandb': {'runtime': 212}, 'avg_err': 0.1675, 'std_err': 0.0127, 'train_acc': 0.9825, 'train_loss': 0.0887, '_step': 303, 'run_num': 2, '_runtime': 212.85464549064636, '_timestamp': 1661081712.1582663, 'final_test_err': 0.15000000000000002}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",38ce4gzx
95,"{'epoch': 100, '_wandb': {'runtime': 160}, 'std_err': 0.022, '_timestamp': 1661081660.0118463, 'train_loss': 0.3469, 'final_test_err': 0.28400000000000003, '_step': 303, 'avg_err': 0.2588, 'run_num': 2, '_runtime': 160.9256272315979, 'train_acc': 0.89}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2pc39u6e
96,"{'epoch': 100, '_wandb': {'runtime': 147}, 'std_err': 0.0073, 'train_acc': 0.9, '_timestamp': 1661081647.417429, 'train_loss': 0.3687, 'final_test_err': 0.2135, '_step': 303, 'avg_err': 0.2117, 'run_num': 2, '_runtime': 148.357017993927}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2if7o5hv
97,"{'_step': 303, 'epoch': 100, '_wandb': {'runtime': 148}, 'avg_err': 0.2117, '_runtime': 149.11566495895386, 'run_num': 2, 'std_err': 0.0073, 'train_acc': 0.9, '_timestamp': 1661081648.319088, 'train_loss': 0.3687, 'final_test_err': 0.2135}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1tmgojxe
98,"{'_step': 303, 'epoch': 100, '_wandb': {'runtime': 202}, 'run_num': 2, 'std_err': 0.0204, '_timestamp': 1661081702.345082, 'train_loss': 0.2735, 'final_test_err': 0.268, 'avg_err': 0.2663, '_runtime': 202.95865511894223, 'train_acc': 0.9225}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1bxscgu2
99,"{'epoch': 100, 'avg_err': 0.2052, 'run_num': 2, 'train_acc': 0.82, '_timestamp': 1661081649.9132628, 'final_test_err': 0.2065, '_step': 303, '_wandb': {'runtime': 150}, 'std_err': 0.0078, '_runtime': 150.62766194343567, 'train_loss': 0.4329}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",137lwl6v
