,m,r,1,2,3
59,5.0,9.0,0.22050000000000003,0.3085,0.2875
60,10.0,0.0,0.23099999999999998,0.3315,0.269
61,10.0,1.0,0.22799999999999998,0.347,0.281
62,10.0,2.0,0.20650000000000002,0.33899999999999997,0.276
63,10.0,3.0,0.20599999999999996,0.345,0.28600000000000003
64,10.0,4.0,0.21699999999999997,0.3055,0.273
65,10.0,5.0,0.21250000000000002,0.31200000000000006,0.26949999999999996
66,10.0,6.0,0.22550000000000003,0.33699999999999997,0.29600000000000004
67,10.0,7.0,0.21450000000000002,0.35450000000000004,0.29200000000000004
68,10.0,8.0,0.21850000000000003,0.32799999999999996,0.29500000000000004
69,10.0,9.0,0.20899999999999996,0.353,0.2845
70,20.0,0.0,0.22199999999999998,0.354,0.3055
71,20.0,1.0,0.23199999999999998,0.345,0.2985
72,20.0,2.0,0.22999999999999998,0.33399999999999996,0.2975
73,20.0,3.0,0.23550000000000004,0.3365,0.29900000000000004
74,20.0,4.0,0.23350000000000004,0.34450000000000003,0.29800000000000004
75,20.0,5.0,0.23299999999999998,0.32399999999999995,0.3135
76,20.0,6.0,0.23399999999999999,0.3295,0.29400000000000004
77,20.0,7.0,0.23399999999999999,0.357,0.3075
78,20.0,8.0,0.25,0.361,0.3135
79,20.0,9.0,0.22550000000000003,0.348,0.30900000000000005
80,30.0,0.0,0.23150000000000004,0.38749999999999996,0.30100000000000005
81,30.0,1.0,0.23299999999999998,0.36650000000000005,0.2915
82,30.0,2.0,0.22250000000000003,0.374,0.30100000000000005
83,30.0,3.0,0.23199999999999998,0.355,0.2985
84,30.0,4.0,0.23299999999999998,0.37050000000000005,0.28049999999999997
85,30.0,5.0,0.22450000000000003,0.36,0.28300000000000003
86,30.0,6.0,0.22999999999999998,0.38,0.2935
87,30.0,7.0,0.22899999999999998,0.396,0.2865
88,30.0,8.0,0.22899999999999998,0.37050000000000005,0.2945
89,30.0,9.0,0.23299999999999998,0.36350000000000005,0.28700000000000003
90,40.0,0.0,0.23250000000000004,0.392,0.3085
91,40.0,1.0,0.237,0.39049999999999996,0.2995
92,40.0,2.0,0.236,0.38949999999999996,0.3255
93,40.0,3.0,0.23250000000000004,0.404,0.32599999999999996
94,40.0,4.0,0.24650000000000005,0.388,0.3055
95,40.0,5.0,0.23950000000000005,0.405,0.3325
96,40.0,6.0,0.23750000000000004,0.381,0.2885
97,40.0,7.0,0.23550000000000004,0.38849999999999996,0.31699999999999995
98,40.0,8.0,0.22999999999999998,0.38949999999999996,0.31499999999999995
99,40.0,9.0,0.24850000000000005,0.40349999999999997,0.29700000000000004
