,m,r,1,2,3,4
30,750.0,0.0,0.17500000000000004,0.21599999999999997,0.1925,0.18999999999999995
31,750.0,1.0,0.18300000000000005,0.1925,0.17000000000000004,0.20199999999999996
32,750.0,2.0,0.1735,0.2025,0.17149999999999999,0.21750000000000003
33,750.0,3.0,0.15949999999999998,0.19799999999999995,0.1905,0.17700000000000005
34,750.0,4.0,0.1845,0.19399999999999995,0.17400000000000004,0.1965
35,750.0,5.0,0.1935,0.1925,0.1885,0.18799999999999994
36,750.0,6.0,0.16300000000000003,0.20950000000000002,0.1905,0.18200000000000005
37,750.0,7.0,0.17500000000000004,0.20299999999999996,0.17500000000000004,0.1855
38,750.0,8.0,0.17200000000000004,0.21699999999999997,0.1845,0.21699999999999997
39,750.0,9.0,0.18400000000000005,0.19099999999999995,0.16900000000000004,0.20599999999999996
40,1000.0,0.0,0.1735,0.18700000000000006,0.1735,0.19899999999999995
41,1000.0,1.0,0.15100000000000002,0.19799999999999995,0.1895,0.19699999999999995
42,1000.0,2.0,0.16249999999999998,0.1845,0.1865,0.2025
43,1000.0,3.0,0.14800000000000002,0.1985,0.16900000000000004,0.1995
44,1000.0,4.0,0.15100000000000002,0.17100000000000004,0.1745,0.18200000000000005
45,1000.0,5.0,0.15500000000000003,0.1895,0.1895,0.18999999999999995
46,1000.0,6.0,0.15349999999999997,0.18500000000000005,0.18600000000000005,0.19899999999999995
47,1000.0,7.0,0.1745,0.1965,0.16400000000000003,0.1915
48,1000.0,8.0,0.15749999999999997,0.1725,0.17049999999999998,0.1845
49,1000.0,9.0,0.15549999999999997,0.20650000000000002,0.1775,0.19099999999999995
50,1250.0,0.0,0.15849999999999997,0.20750000000000002,0.16700000000000004,0.21699999999999997
51,1250.0,1.0,0.17000000000000004,0.17600000000000005,0.17700000000000005,0.1895
52,1250.0,2.0,0.14300000000000002,0.16500000000000004,0.16300000000000003,0.1935
53,1250.0,3.0,0.15149999999999997,0.17000000000000004,0.17149999999999999,0.19999999999999996
54,1250.0,4.0,0.15349999999999997,0.19899999999999995,0.17100000000000004,0.21499999999999997
55,1250.0,5.0,0.15100000000000002,0.17600000000000005,0.1725,0.1995
56,1250.0,6.0,0.15249999999999997,0.1765,0.17400000000000004,0.17300000000000004
57,1250.0,7.0,0.13849999999999996,0.1735,0.16400000000000003,0.1865
58,1250.0,8.0,0.14400000000000002,0.16549999999999998,0.1775,0.19899999999999995
59,1250.0,9.0,0.15100000000000002,0.1735,0.16949999999999998,0.1955
60,1500.0,0.0,0.14949999999999997,0.1825,0.16149999999999998,0.17000000000000004
61,1500.0,1.0,0.132,0.1915,0.17049999999999998,0.1825
62,1500.0,2.0,0.15149999999999997,0.16900000000000004,0.17000000000000004,0.19299999999999995
63,1500.0,3.0,0.14849999999999997,0.1885,0.16800000000000004,0.1905
64,1500.0,4.0,0.13849999999999996,0.14800000000000002,0.14749999999999996,0.17900000000000005
65,1500.0,5.0,0.14449999999999996,0.18600000000000005,0.1725,0.1825
66,1500.0,6.0,0.15149999999999997,0.16249999999999998,0.15949999999999998,0.1825
67,1500.0,7.0,0.14049999999999996,0.17049999999999998,0.17500000000000004,0.19099999999999995
68,1500.0,8.0,0.16749999999999998,0.17100000000000004,0.17200000000000004,0.1985
69,1500.0,9.0,0.14600000000000002,0.1745,0.17149999999999999,0.1875
70,2000.0,0.0,0.14849999999999997,0.1765,0.15649999999999997,0.18799999999999994
71,2000.0,1.0,0.137,0.15449999999999997,0.18400000000000005,0.1815
72,2000.0,2.0,0.135,0.16100000000000003,0.17400000000000004,0.1895
73,2000.0,3.0,0.126,0.14500000000000002,0.17200000000000004,0.2025
74,2000.0,4.0,0.137,0.16249999999999998,0.16249999999999998,0.1845
75,2000.0,5.0,0.14549999999999996,0.15749999999999997,0.1795,0.18600000000000005
76,2000.0,6.0,0.13449999999999995,0.16349999999999998,0.19399999999999995,0.1965
77,2000.0,7.0,0.135,0.17100000000000004,0.18600000000000005,0.18300000000000005
78,2000.0,8.0,0.13549999999999995,0.15600000000000003,0.1805,0.1865
79,2000.0,9.0,0.14400000000000002,0.16200000000000003,0.14749999999999996,0.1765
80,3000.0,0.0,0.137,0.17049999999999998,0.15500000000000003,0.1965
81,3000.0,1.0,0.12150000000000005,0.16400000000000003,0.16349999999999998,0.17500000000000004
82,3000.0,2.0,0.12450000000000006,0.15149999999999997,0.16749999999999998,0.16849999999999998
83,3000.0,3.0,0.12649999999999995,0.15249999999999997,0.15249999999999997,0.1835
84,3000.0,4.0,0.14200000000000002,0.16800000000000004,0.17200000000000004,0.18100000000000005
85,3000.0,5.0,0.13349999999999995,0.14349999999999996,0.16900000000000004,0.18100000000000005
86,3000.0,6.0,0.138,0.16300000000000003,0.15100000000000002,0.1745
87,3000.0,7.0,0.135,0.15000000000000002,0.15700000000000003,0.1805
88,3000.0,8.0,0.14849999999999997,0.15749999999999997,0.13949999999999996,0.1985
89,3000.0,9.0,0.123,0.17100000000000004,0.15249999999999997,0.17200000000000004
90,4000.0,0.0,0.128,0.1725,0.17800000000000005,0.19099999999999995
91,4000.0,1.0,0.13,0.15800000000000003,0.15849999999999997,0.1815
92,4000.0,2.0,0.124,0.15249999999999997,0.16549999999999998,0.18400000000000005
93,4000.0,3.0,0.13049999999999995,0.15549999999999997,0.16300000000000003,0.1905
94,4000.0,4.0,0.12050000000000005,0.15349999999999997,0.15100000000000002,0.17900000000000005
95,4000.0,5.0,0.12350000000000005,0.14600000000000002,0.15949999999999998,0.1875
96,4000.0,6.0,0.14100000000000001,0.16249999999999998,0.15549999999999997,0.1835
97,4000.0,7.0,0.136,0.16800000000000004,0.14949999999999997,0.18200000000000005
98,4000.0,8.0,0.12450000000000006,0.14049999999999996,0.1725,0.19299999999999995
99,4000.0,9.0,0.11299999999999999,0.17200000000000004,0.15200000000000002,0.1965
