,m,r,1,3,4
37,750.0,7.0,0.2975,0.3075,0.275
38,750.0,8.0,0.29700000000000004,0.30200000000000005,0.3035
39,750.0,9.0,0.32999999999999996,0.3175,0.2965
40,1000.0,0.0,0.28700000000000003,0.2965,0.28300000000000003
41,1000.0,1.0,0.2845,0.31200000000000006,0.2965
42,1000.0,2.0,0.30300000000000005,0.31399999999999995,0.2835
43,1000.0,3.0,0.31299999999999994,0.3005,0.29600000000000004
44,1000.0,4.0,0.29300000000000004,0.2915,0.2955
45,1000.0,5.0,0.3265,0.3075,0.29100000000000004
46,1000.0,6.0,0.2935,0.29300000000000004,0.27449999999999997
47,1000.0,7.0,0.3005,0.30800000000000005,0.29300000000000004
48,1000.0,8.0,0.2995,0.28800000000000003,0.29200000000000004
49,1000.0,9.0,0.278,0.2935,0.28200000000000003
50,1250.0,0.0,0.2855,0.3135,0.28049999999999997
51,1250.0,1.0,0.28,0.2835,0.28700000000000003
52,1250.0,2.0,0.274,0.30700000000000005,0.27649999999999997
53,1250.0,3.0,0.269,0.3125,0.2915
54,1250.0,4.0,0.26449999999999996,0.2825,0.2855
55,1250.0,5.0,0.29200000000000004,0.29800000000000004,0.27349999999999997
56,1250.0,6.0,0.2935,0.2995,0.273
57,1250.0,7.0,0.28900000000000003,0.28900000000000003,0.27849999999999997
58,1250.0,8.0,0.2965,0.30400000000000005,0.2925
59,1250.0,9.0,0.277,0.2845,0.2815
60,1500.0,0.0,0.27849999999999997,0.2995,0.26949999999999996
61,1500.0,1.0,0.29500000000000004,0.31999999999999995,0.27049999999999996
62,1500.0,2.0,0.279,0.29300000000000004,0.27749999999999997
63,1500.0,3.0,0.28400000000000003,0.277,0.28400000000000003
64,1500.0,4.0,0.28200000000000003,0.3025,0.29000000000000004
65,1500.0,5.0,0.27249999999999996,0.2985,0.277
66,1500.0,6.0,0.27949999999999997,0.28800000000000003,0.27949999999999997
67,1500.0,7.0,0.2815,0.2845,0.28900000000000003
68,1500.0,8.0,0.2965,0.28600000000000003,0.27649999999999997
69,1500.0,9.0,0.2885,0.2995,0.26049999999999995
70,2000.0,0.0,0.275,0.28600000000000003,0.278
71,2000.0,1.0,0.28900000000000003,0.29500000000000004,0.275
72,2000.0,2.0,0.2905,0.2945,0.279
73,2000.0,3.0,0.28300000000000003,0.2935,0.2865
74,2000.0,4.0,0.2935,0.32799999999999996,0.2845
75,2000.0,5.0,0.279,0.2965,0.27649999999999997
76,2000.0,6.0,0.273,0.3075,0.28900000000000003
77,2000.0,7.0,0.28,0.2925,0.269
78,2000.0,8.0,0.25549999999999995,0.27949999999999997,0.2895
79,2000.0,9.0,0.2905,0.274,0.28600000000000003
80,3000.0,0.0,0.27349999999999997,0.28200000000000003,0.28300000000000003
81,3000.0,1.0,0.28800000000000003,0.27349999999999997,0.28300000000000003
82,3000.0,2.0,0.27849999999999997,0.29600000000000004,0.2855
83,3000.0,3.0,0.2835,0.2875,0.29600000000000004
84,3000.0,4.0,0.3225,0.28800000000000003,0.2815
85,3000.0,5.0,0.2875,0.27049999999999996,0.28049999999999997
86,3000.0,6.0,0.2845,0.264,0.2855
87,3000.0,7.0,0.29000000000000004,0.29100000000000004,0.27149999999999996
88,3000.0,8.0,0.29500000000000004,0.2995,0.2815
89,3000.0,9.0,0.27049999999999996,0.27549999999999997,0.28049999999999997
90,4000.0,0.0,0.27349999999999997,0.2845,0.272
91,4000.0,1.0,0.2925,0.25949999999999995,0.27649999999999997
92,4000.0,2.0,0.279,0.263,0.27849999999999997
93,4000.0,3.0,0.26549999999999996,0.23550000000000004,0.28049999999999997
94,4000.0,4.0,0.2865,0.276,0.29700000000000004
95,4000.0,5.0,0.28400000000000003,0.30700000000000005,0.2825
96,4000.0,6.0,0.3215,0.279,0.272
97,4000.0,7.0,0.28049999999999997,0.247,0.274
98,4000.0,8.0,0.26549999999999996,0.28500000000000003,0.2835
99,4000.0,9.0,0.281,0.257,0.27849999999999997
