,m,r,1,2,3
67,1500.0,7.0,0.14049999999999996,0.17049999999999998,0.17500000000000004
68,1500.0,8.0,0.16749999999999998,0.17100000000000004,0.17200000000000004
69,1500.0,9.0,0.14600000000000002,0.1745,0.17149999999999999
70,2000.0,0.0,0.14849999999999997,0.1765,0.15649999999999997
71,2000.0,1.0,0.137,0.15449999999999997,0.18400000000000005
72,2000.0,2.0,0.135,0.16100000000000003,0.17400000000000004
73,2000.0,3.0,0.126,0.14500000000000002,0.17200000000000004
74,2000.0,4.0,0.137,0.16249999999999998,0.16249999999999998
75,2000.0,5.0,0.14549999999999996,0.15749999999999997,0.1795
76,2000.0,6.0,0.13449999999999995,0.16349999999999998,0.19399999999999995
77,2000.0,7.0,0.135,0.17100000000000004,0.18600000000000005
78,2000.0,8.0,0.13549999999999995,0.15600000000000003,0.1805
79,2000.0,9.0,0.14400000000000002,0.16200000000000003,0.14749999999999996
80,3000.0,0.0,0.137,0.17049999999999998,0.15500000000000003
81,3000.0,1.0,0.12150000000000005,0.16400000000000003,0.16349999999999998
82,3000.0,2.0,0.12450000000000006,0.15149999999999997,0.16749999999999998
83,3000.0,3.0,0.12649999999999995,0.15249999999999997,0.15249999999999997
84,3000.0,4.0,0.14200000000000002,0.16800000000000004,0.17200000000000004
85,3000.0,5.0,0.13349999999999995,0.14349999999999996,0.16900000000000004
86,3000.0,6.0,0.138,0.16300000000000003,0.15100000000000002
87,3000.0,7.0,0.135,0.15000000000000002,0.15700000000000003
88,3000.0,8.0,0.14849999999999997,0.15749999999999997,0.13949999999999996
89,3000.0,9.0,0.123,0.17100000000000004,0.15249999999999997
90,4000.0,0.0,0.128,0.1725,0.17800000000000005
91,4000.0,1.0,0.13,0.15800000000000003,0.15849999999999997
92,4000.0,2.0,0.124,0.15249999999999997,0.16549999999999998
93,4000.0,3.0,0.13049999999999995,0.15549999999999997,0.16300000000000003
94,4000.0,4.0,0.12050000000000005,0.15349999999999997,0.15100000000000002
95,4000.0,5.0,0.12350000000000005,0.14600000000000002,0.15949999999999998
96,4000.0,6.0,0.14100000000000001,0.16249999999999998,0.15549999999999997
97,4000.0,7.0,0.136,0.16800000000000004,0.14949999999999997
98,4000.0,8.0,0.12450000000000006,0.14049999999999996,0.1725
99,4000.0,9.0,0.11299999999999999,0.17200000000000004,0.15200000000000002
