,m,r,1,3,4,5
40,4.0,0.0,0.368,0.3075,0.32899999999999996,0.357
41,4.0,1.0,0.34099999999999997,0.3095,0.32499999999999996,0.36650000000000005
42,4.0,2.0,0.3355,0.33999999999999997,0.30100000000000005,0.34950000000000003
43,4.0,3.0,0.364,0.31100000000000005,0.2995,0.35
44,4.0,4.0,0.34199999999999997,0.30300000000000005,0.2855,0.32799999999999996
45,4.0,5.0,0.2995,0.29600000000000004,0.3235,0.349
46,4.0,6.0,0.3065,0.2915,0.3345,0.345
47,4.0,7.0,0.3085,0.2815,0.3145,0.31299999999999994
48,4.0,8.0,0.3095,0.30000000000000004,0.3195,0.364
49,4.0,9.0,0.32799999999999996,0.30800000000000005,0.31100000000000005,0.3365
50,5.0,0.0,0.3435,0.37250000000000005,0.36250000000000004,0.3405
51,5.0,1.0,0.36750000000000005,0.3265,0.2925,0.35550000000000004
52,5.0,2.0,0.3085,0.3155,0.30800000000000005,0.32799999999999996
53,5.0,3.0,0.31000000000000005,0.3435,0.3095,0.377
54,5.0,4.0,0.3255,0.29200000000000004,0.31399999999999995,0.36450000000000005
55,5.0,5.0,0.3095,0.29200000000000004,0.3015,0.32799999999999996
56,5.0,6.0,0.3035,0.32999999999999996,0.31799999999999995,0.362
57,5.0,7.0,0.33499999999999996,0.35450000000000004,0.2995,0.3375
58,5.0,8.0,0.34950000000000003,0.32099999999999995,0.29400000000000004,0.34099999999999997
59,5.0,9.0,0.31499999999999995,0.3435,0.31100000000000005,0.33099999999999996
60,10.0,0.0,0.33799999999999997,0.30900000000000005,0.27749999999999997,0.36050000000000004
61,10.0,1.0,0.2945,0.2915,0.31399999999999995,0.2895
62,10.0,2.0,0.3075,0.31999999999999995,0.29900000000000004,0.35150000000000003
63,10.0,3.0,0.3155,0.31999999999999995,0.30200000000000005,0.3425
64,10.0,4.0,0.30000000000000004,0.29600000000000004,0.26849999999999996,0.33499999999999996
65,10.0,5.0,0.2965,0.3285,0.3355,0.3415
66,10.0,6.0,0.32899999999999996,0.273,0.29700000000000004,0.3345
67,10.0,7.0,0.31100000000000005,0.3305,0.3085,0.3345
68,10.0,8.0,0.263,0.30100000000000005,0.3065,0.36150000000000004
69,10.0,9.0,0.263,0.26949999999999996,0.358,0.33099999999999996
70,20.0,0.0,0.2885,0.2995,0.31299999999999994,0.3215
71,20.0,1.0,0.354,0.29600000000000004,0.28500000000000003,0.34550000000000003
72,20.0,2.0,0.29100000000000004,0.27949999999999997,0.28800000000000003,0.3165
73,20.0,3.0,0.31499999999999995,0.2955,0.2945,0.31200000000000006
74,20.0,4.0,0.3425,0.31200000000000006,0.30600000000000005,0.3125
75,20.0,5.0,0.29700000000000004,0.2885,0.27349999999999997,0.3155
76,20.0,6.0,0.33199999999999996,0.29900000000000004,0.2935,0.383
77,20.0,7.0,0.27749999999999997,0.31299999999999994,0.32699999999999996,0.29200000000000004
78,20.0,8.0,0.28300000000000003,0.28500000000000003,0.2825,0.33299999999999996
79,20.0,9.0,0.393,0.29100000000000004,0.2915,0.354
80,30.0,0.0,0.2835,0.3185,0.2855,0.27949999999999997
81,30.0,1.0,0.3105,0.30400000000000005,0.3105,0.29200000000000004
82,30.0,2.0,0.3405,0.28,0.3135,0.32499999999999996
83,30.0,3.0,0.31399999999999995,0.25049999999999994,0.25749999999999995,0.33399999999999996
84,30.0,4.0,0.2925,0.26349999999999996,0.2905,0.30600000000000005
85,30.0,5.0,0.2955,0.2985,0.32199999999999995,0.3115
86,30.0,6.0,0.31599999999999995,0.25549999999999995,0.31399999999999995,0.374
87,30.0,7.0,0.3335,0.27349999999999997,0.274,0.3015
88,30.0,8.0,0.31499999999999995,0.3115,0.277,0.386
89,30.0,9.0,0.2835,0.26449999999999996,0.28200000000000003,0.354
90,40.0,0.0,0.34450000000000003,0.262,0.30100000000000005,0.38049999999999995
91,40.0,1.0,0.34099999999999997,0.29000000000000004,0.31399999999999995,0.3335
92,40.0,2.0,0.4065,0.30700000000000005,0.268,0.3365
93,40.0,3.0,0.31200000000000006,0.30500000000000005,0.30100000000000005,0.36350000000000005
94,40.0,4.0,0.32499999999999996,0.3035,0.29000000000000004,0.30800000000000005
95,40.0,5.0,0.3265,0.28700000000000003,0.281,0.34550000000000003
96,40.0,6.0,0.29400000000000004,0.3365,0.28200000000000003,0.3345
97,40.0,7.0,0.265,0.2995,0.26849999999999996,0.32399999999999995
98,40.0,8.0,0.29400000000000004,0.266,0.3175,0.28800000000000003
99,40.0,9.0,0.2825,0.30000000000000004,0.3095,0.3315
