,m,r,1,2,3
81,30.0,1.0,0.43000000000000005,0.45599999999999996,0.404
82,30.0,2.0,0.4115,0.43600000000000005,0.37849999999999995
83,30.0,3.0,0.42500000000000004,0.41600000000000004,0.39549999999999996
84,30.0,4.0,0.4165,0.43799999999999994,0.391
85,30.0,5.0,0.4185,0.4395,0.40149999999999997
86,30.0,6.0,0.4235,0.4255,0.38249999999999995
87,30.0,7.0,0.4235,0.43899999999999995,0.401
88,30.0,8.0,0.42500000000000004,0.4065,0.39849999999999997
89,30.0,9.0,0.4315,0.4595,0.37849999999999995
90,40.0,0.0,0.45699999999999996,0.4135,0.42500000000000004
91,40.0,1.0,0.45099999999999996,0.4375,0.41200000000000003
92,40.0,2.0,0.45699999999999996,0.404,0.402
93,40.0,3.0,0.42500000000000004,0.4475,0.41200000000000003
94,40.0,4.0,0.47550000000000003,0.44199999999999995,0.42900000000000005
95,40.0,5.0,0.44899999999999995,0.45199999999999996,0.41500000000000004
96,40.0,6.0,0.46699999999999997,0.45399999999999996,0.4225
97,40.0,7.0,0.4475,0.4625,0.4085
98,40.0,8.0,0.44099999999999995,0.42500000000000004,0.4145
99,40.0,9.0,0.4685,0.43200000000000005,0.396
