,m,r,1,3,4,5
34,3.0,4.0,0.37050000000000005,0.3255,0.4115,0.347
35,3.0,5.0,0.35750000000000004,0.3275,0.40349999999999997,0.32499999999999996
36,3.0,6.0,0.365,0.34099999999999997,0.40549999999999997,0.34550000000000003
37,3.0,7.0,0.35850000000000004,0.33399999999999996,0.406,0.3275
38,3.0,8.0,0.34450000000000003,0.33099999999999996,0.399,0.3265
39,3.0,9.0,0.35050000000000003,0.3385,0.40900000000000003,0.33699999999999997
40,4.0,0.0,0.361,0.3305,0.4355,0.34850000000000003
41,4.0,1.0,0.36450000000000005,0.3305,0.42300000000000004,0.348
42,4.0,2.0,0.36350000000000005,0.3305,0.44099999999999995,0.355
43,4.0,3.0,0.35850000000000004,0.34099999999999997,0.4295,0.36350000000000005
44,4.0,4.0,0.35850000000000004,0.33599999999999997,0.41000000000000003,0.351
45,4.0,5.0,0.365,0.32999999999999996,0.4345,0.359
46,4.0,6.0,0.35750000000000004,0.34650000000000003,0.41400000000000003,0.344
47,4.0,7.0,0.353,0.3285,0.4165,0.36750000000000005
48,4.0,8.0,0.36450000000000005,0.3415,0.4315,0.35
49,4.0,9.0,0.352,0.3395,0.41200000000000003,0.35050000000000003
50,5.0,0.0,0.345,0.3405,0.4395,0.3435
51,5.0,1.0,0.351,0.33899999999999997,0.4305,0.34950000000000003
52,5.0,2.0,0.35650000000000004,0.33299999999999996,0.43300000000000005,0.371
53,5.0,3.0,0.357,0.32399999999999995,0.44199999999999995,0.345
54,5.0,4.0,0.353,0.3405,0.4255,0.35
55,5.0,5.0,0.35450000000000004,0.32699999999999996,0.4385,0.365
56,5.0,6.0,0.356,0.3345,0.43400000000000005,0.35850000000000004
57,5.0,7.0,0.36150000000000004,0.32799999999999996,0.44099999999999995,0.34850000000000003
58,5.0,8.0,0.35250000000000004,0.3245,0.4355,0.36950000000000005
59,5.0,9.0,0.35850000000000004,0.32399999999999995,0.45399999999999996,0.345
60,10.0,0.0,0.35450000000000004,0.33699999999999997,0.4485,0.38349999999999995
61,10.0,1.0,0.36950000000000005,0.3335,0.4475,0.38449999999999995
62,10.0,2.0,0.359,0.33699999999999997,0.4585,0.38249999999999995
63,10.0,3.0,0.365,0.3375,0.45099999999999996,0.372
64,10.0,4.0,0.35850000000000004,0.33899999999999997,0.45599999999999996,0.37250000000000005
65,10.0,5.0,0.369,0.3405,0.44999999999999996,0.37649999999999995
66,10.0,6.0,0.374,0.34650000000000003,0.45399999999999996,0.385
67,10.0,7.0,0.36250000000000004,0.3295,0.44999999999999996,0.388
68,10.0,8.0,0.354,0.355,0.4535,0.35650000000000004
69,10.0,9.0,0.36450000000000005,0.3365,0.4325,0.38549999999999995
70,20.0,0.0,0.374,0.364,0.4565,0.40549999999999997
71,20.0,1.0,0.37949999999999995,0.36750000000000005,0.4685,0.39649999999999996
72,20.0,2.0,0.369,0.36550000000000005,0.471,0.392
73,20.0,3.0,0.38,0.37050000000000005,0.47250000000000003,0.38649999999999995
74,20.0,4.0,0.36150000000000004,0.371,0.46799999999999997,0.381
75,20.0,5.0,0.38849999999999996,0.36,0.46299999999999997,0.387
76,20.0,6.0,0.36350000000000005,0.368,0.47550000000000003,0.40049999999999997
77,20.0,7.0,0.374,0.36850000000000005,0.4565,0.39849999999999997
78,20.0,8.0,0.36550000000000005,0.358,0.47550000000000003,0.40449999999999997
79,20.0,9.0,0.362,0.371,0.473,0.397
80,30.0,0.0,0.385,0.364,0.469,0.38749999999999996
81,30.0,1.0,0.37549999999999994,0.37649999999999995,0.46099999999999997,0.387
82,30.0,2.0,0.397,0.364,0.4655,0.4
83,30.0,3.0,0.392,0.367,0.4635,0.39149999999999996
84,30.0,4.0,0.391,0.364,0.47050000000000003,0.39349999999999996
85,30.0,5.0,0.392,0.365,0.45099999999999996,0.37150000000000005
86,30.0,6.0,0.39349999999999996,0.359,0.47650000000000003,0.38649999999999995
87,30.0,7.0,0.37050000000000005,0.354,0.45799999999999996,0.39349999999999996
88,30.0,8.0,0.392,0.36350000000000005,0.4485,0.39
89,30.0,9.0,0.386,0.36,0.4575,0.39349999999999996
90,40.0,0.0,0.398,0.372,0.46799999999999997,0.39249999999999996
91,40.0,1.0,0.367,0.37450000000000006,0.4655,0.40249999999999997
92,40.0,2.0,0.385,0.363,0.46399999999999997,0.39749999999999996
93,40.0,3.0,0.39149999999999996,0.33999999999999997,0.45599999999999996,0.4175
94,40.0,4.0,0.38549999999999995,0.36250000000000004,0.47050000000000003,0.393
95,40.0,5.0,0.39049999999999996,0.37649999999999995,0.48150000000000004,0.399
96,40.0,6.0,0.38,0.35950000000000004,0.474,0.39
97,40.0,7.0,0.37649999999999995,0.377,0.46499999999999997,0.4
98,40.0,8.0,0.384,0.36550000000000005,0.46699999999999997,0.387
99,40.0,9.0,0.388,0.36350000000000005,0.4645,0.395
