,m,r,2,3
79,20.0,9.0,0.14700000000000002,0.16449999999999998
80,30.0,0.0,0.12849999999999995,0.16249999999999998
81,30.0,1.0,0.15600000000000003,0.15200000000000002
82,30.0,2.0,0.13249999999999995,0.18300000000000005
83,30.0,3.0,0.13249999999999995,0.14649999999999996
84,30.0,4.0,0.15500000000000003,0.14400000000000002
85,30.0,5.0,0.126,0.14649999999999996
86,30.0,6.0,0.1725,0.13549999999999995
87,30.0,7.0,0.16649999999999998,0.14700000000000002
88,30.0,8.0,0.12549999999999994,0.1785
89,30.0,9.0,0.13449999999999995,0.1915
90,40.0,0.0,0.126,0.16249999999999998
91,40.0,1.0,0.1875,0.13349999999999995
92,40.0,2.0,0.121,0.16849999999999998
93,40.0,3.0,0.12949999999999995,0.13049999999999995
94,40.0,4.0,0.16400000000000003,0.16100000000000003
95,40.0,5.0,0.17400000000000004,0.15400000000000003
96,40.0,6.0,0.13749999999999996,0.15400000000000003
97,40.0,7.0,0.15900000000000003,0.14400000000000002
98,40.0,8.0,0.11350000000000005,0.14649999999999996
99,40.0,9.0,0.14349999999999996,0.17149999999999999
100,60.0,0.0,0.13649999999999995,0.15849999999999997
101,60.0,1.0,0.13,0.16849999999999998
102,60.0,2.0,0.15649999999999997,0.16649999999999998
103,60.0,3.0,0.127,0.15600000000000003
104,60.0,4.0,0.15949999999999998,0.14449999999999996
105,60.0,5.0,0.13749999999999996,0.1725
106,60.0,6.0,0.12649999999999995,0.16849999999999998
107,60.0,7.0,0.14500000000000002,0.137
108,60.0,8.0,0.10299999999999998,0.15300000000000002
109,60.0,9.0,0.13249999999999995,0.1785
110,70.0,0.0,0.13349999999999995,0.16149999999999998
111,70.0,1.0,0.11599999999999999,0.131
112,70.0,2.0,0.14049999999999996,0.14449999999999996
113,70.0,3.0,0.12649999999999995,0.15700000000000003
114,70.0,4.0,0.136,0.14
115,70.0,5.0,0.124,0.15100000000000002
116,70.0,6.0,0.10799999999999998,0.13
117,70.0,7.0,0.13549999999999995,0.16500000000000004
118,70.0,8.0,0.14700000000000002,0.15149999999999997
119,70.0,9.0,0.10899999999999999,0.14700000000000002
120,80.0,0.0,0.15100000000000002,0.137
121,80.0,1.0,0.119,0.15800000000000003
122,80.0,2.0,0.12949999999999995,0.12250000000000005
123,80.0,3.0,0.14349999999999996,0.14900000000000002
124,80.0,4.0,0.133,0.137
125,80.0,5.0,0.15049999999999997,0.1745
126,80.0,6.0,0.12749999999999995,0.13049999999999995
127,80.0,7.0,0.16449999999999998,0.13849999999999996
128,80.0,8.0,0.13449999999999995,0.18700000000000006
129,80.0,9.0,0.14449999999999996,0.137
130,90.0,0.0,0.119,0.135
131,90.0,1.0,0.13749999999999996,0.15400000000000003
132,90.0,2.0,0.129,0.13249999999999995
133,90.0,3.0,0.12949999999999995,0.14500000000000002
134,90.0,4.0,0.11450000000000005,0.16049999999999998
135,90.0,5.0,0.10399999999999998,0.15300000000000002
136,90.0,6.0,0.13,0.15749999999999997
137,90.0,7.0,0.12949999999999995,0.15300000000000002
138,90.0,8.0,0.12350000000000005,0.14300000000000002
139,90.0,9.0,0.124,0.14549999999999996
