,m,r,2,3,4
36,3.0,6.0,0.1875,0.21899999999999997,0.1835
37,3.0,7.0,0.16000000000000003,0.18999999999999995,0.1895
38,3.0,8.0,0.22299999999999998,0.15200000000000002,0.18999999999999995
39,3.0,9.0,0.1755,0.1885,0.20550000000000002
40,4.0,0.0,0.1765,0.16800000000000004,0.19799999999999995
41,4.0,1.0,0.1985,0.15400000000000003,0.15149999999999997
42,4.0,2.0,0.16200000000000003,0.139,0.18100000000000005
43,4.0,3.0,0.16849999999999998,0.18100000000000005,0.21099999999999997
44,4.0,4.0,0.2025,0.1875,0.1865
45,4.0,5.0,0.16549999999999998,0.15949999999999998,0.22199999999999998
46,4.0,6.0,0.20450000000000002,0.16100000000000003,0.18200000000000005
47,4.0,7.0,0.16100000000000003,0.1905,0.21099999999999997
48,4.0,8.0,0.15400000000000003,0.1845,0.16300000000000003
49,4.0,9.0,0.17800000000000005,0.1795,0.22750000000000004
50,5.0,0.0,0.1885,0.13749999999999996,0.20099999999999996
51,5.0,1.0,0.2025,0.17049999999999998,0.19999999999999996
52,5.0,2.0,0.1755,0.16000000000000003,0.18600000000000005
53,5.0,3.0,0.21099999999999997,0.17049999999999998,0.1895
54,5.0,4.0,0.22799999999999998,0.1815,0.20999999999999996
55,5.0,5.0,0.1745,0.20799999999999996,0.1755
56,5.0,6.0,0.1865,0.19699999999999995,0.17049999999999998
57,5.0,7.0,0.139,0.18600000000000005,0.15800000000000003
58,5.0,8.0,0.1805,0.18300000000000005,0.19799999999999995
59,5.0,9.0,0.1855,0.20399999999999996,0.18799999999999994
60,10.0,0.0,0.19899999999999995,0.14500000000000002,0.21699999999999997
61,10.0,1.0,0.15900000000000003,0.236,0.16800000000000004
62,10.0,2.0,0.14849999999999997,0.16849999999999998,0.20650000000000002
63,10.0,3.0,0.16700000000000004,0.20599999999999996,0.16300000000000003
64,10.0,4.0,0.15749999999999997,0.16700000000000004,0.17100000000000004
65,10.0,5.0,0.16200000000000003,0.19999999999999996,0.1915
66,10.0,6.0,0.16549999999999998,0.20199999999999996,0.16700000000000004
67,10.0,7.0,0.1765,0.1805,0.15749999999999997
68,10.0,8.0,0.14300000000000002,0.15549999999999997,0.20550000000000002
69,10.0,9.0,0.136,0.1885,0.16749999999999998
70,20.0,0.0,0.14,0.16249999999999998,0.1745
71,20.0,1.0,0.17200000000000004,0.14400000000000002,0.16949999999999998
72,20.0,2.0,0.14600000000000002,0.16400000000000003,0.14600000000000002
73,20.0,3.0,0.14849999999999997,0.14600000000000002,0.14900000000000002
74,20.0,4.0,0.1765,0.19299999999999995,0.15149999999999997
75,20.0,5.0,0.15549999999999997,0.16349999999999998,0.16200000000000003
76,20.0,6.0,0.14700000000000002,0.17300000000000004,0.15549999999999997
77,20.0,7.0,0.16400000000000003,0.16000000000000003,0.1965
78,20.0,8.0,0.14749999999999996,0.15449999999999997,0.1785
79,20.0,9.0,0.14700000000000002,0.16449999999999998,0.1785
80,30.0,0.0,0.12849999999999995,0.16249999999999998,0.18500000000000005
81,30.0,1.0,0.15600000000000003,0.15200000000000002,0.15200000000000002
82,30.0,2.0,0.13249999999999995,0.18300000000000005,0.17300000000000004
83,30.0,3.0,0.13249999999999995,0.14649999999999996,0.1855
84,30.0,4.0,0.15500000000000003,0.14400000000000002,0.14500000000000002
85,30.0,5.0,0.126,0.14649999999999996,0.17000000000000004
86,30.0,6.0,0.1725,0.13549999999999995,0.14449999999999996
87,30.0,7.0,0.16649999999999998,0.14700000000000002,0.17049999999999998
88,30.0,8.0,0.12549999999999994,0.1785,0.15400000000000003
89,30.0,9.0,0.13449999999999995,0.1915,0.16400000000000003
90,40.0,0.0,0.126,0.16249999999999998,0.14300000000000002
91,40.0,1.0,0.1875,0.13349999999999995,0.1745
92,40.0,2.0,0.121,0.16849999999999998,0.17400000000000004
93,40.0,3.0,0.12949999999999995,0.13049999999999995,0.14449999999999996
94,40.0,4.0,0.16400000000000003,0.16100000000000003,0.14300000000000002
95,40.0,5.0,0.17400000000000004,0.15400000000000003,0.15400000000000003
96,40.0,6.0,0.13749999999999996,0.15400000000000003,0.15849999999999997
97,40.0,7.0,0.15900000000000003,0.14400000000000002,0.16300000000000003
98,40.0,8.0,0.11350000000000005,0.14649999999999996,0.17500000000000004
99,40.0,9.0,0.14349999999999996,0.17149999999999999,0.14500000000000002
100,60.0,0.0,0.13649999999999995,0.15849999999999997,0.16049999999999998
101,60.0,1.0,0.13,0.16849999999999998,0.13349999999999995
102,60.0,2.0,0.15649999999999997,0.16649999999999998,0.17500000000000004
103,60.0,3.0,0.127,0.15600000000000003,0.15749999999999997
104,60.0,4.0,0.15949999999999998,0.14449999999999996,0.13449999999999995
105,60.0,5.0,0.13749999999999996,0.1725,0.17049999999999998
106,60.0,6.0,0.12649999999999995,0.16849999999999998,0.12849999999999995
107,60.0,7.0,0.14500000000000002,0.137,0.16449999999999998
108,60.0,8.0,0.10299999999999998,0.15300000000000002,0.15000000000000002
109,60.0,9.0,0.13249999999999995,0.1785,0.15949999999999998
110,70.0,0.0,0.13349999999999995,0.16149999999999998,0.12150000000000005
111,70.0,1.0,0.11599999999999999,0.131,0.15649999999999997
112,70.0,2.0,0.14049999999999996,0.14449999999999996,0.14549999999999996
113,70.0,3.0,0.12649999999999995,0.15700000000000003,0.138
114,70.0,4.0,0.136,0.14,0.15749999999999997
115,70.0,5.0,0.124,0.15100000000000002,0.16300000000000003
116,70.0,6.0,0.10799999999999998,0.13,0.13649999999999995
117,70.0,7.0,0.13549999999999995,0.16500000000000004,0.14600000000000002
118,70.0,8.0,0.14700000000000002,0.15149999999999997,0.15049999999999997
119,70.0,9.0,0.10899999999999999,0.14700000000000002,0.14349999999999996
120,80.0,0.0,0.15100000000000002,0.137,0.14500000000000002
121,80.0,1.0,0.119,0.15800000000000003,0.14849999999999997
122,80.0,2.0,0.12949999999999995,0.12250000000000005,0.14549999999999996
123,80.0,3.0,0.14349999999999996,0.14900000000000002,0.138
124,80.0,4.0,0.133,0.137,0.14800000000000002
125,80.0,5.0,0.15049999999999997,0.1745,0.131
126,80.0,6.0,0.12749999999999995,0.13049999999999995,0.135
127,80.0,7.0,0.16449999999999998,0.13849999999999996,0.14500000000000002
128,80.0,8.0,0.13449999999999995,0.18700000000000006,0.15000000000000002
129,80.0,9.0,0.14449999999999996,0.137,0.15600000000000003
130,90.0,0.0,0.119,0.135,0.11399999999999999
131,90.0,1.0,0.13749999999999996,0.15400000000000003,0.14849999999999997
132,90.0,2.0,0.129,0.13249999999999995,0.15300000000000002
133,90.0,3.0,0.12949999999999995,0.14500000000000002,0.13349999999999995
134,90.0,4.0,0.11450000000000005,0.16049999999999998,0.13349999999999995
135,90.0,5.0,0.10399999999999998,0.15300000000000002,0.16300000000000003
136,90.0,6.0,0.13,0.15749999999999997,0.15600000000000003
137,90.0,7.0,0.12949999999999995,0.15300000000000002,0.14600000000000002
138,90.0,8.0,0.12350000000000005,0.14300000000000002,0.13149999999999995
139,90.0,9.0,0.124,0.14549999999999996,0.12350000000000005
