,m,r,1,2,3
53,5.0,3.0,0.24450000000000005,0.24250000000000005,0.20799999999999996
54,5.0,4.0,0.1995,0.16100000000000003,0.2005
55,5.0,5.0,0.17500000000000004,0.22950000000000004,0.23150000000000004
56,5.0,6.0,0.16000000000000003,0.22299999999999998,0.21750000000000003
57,5.0,7.0,0.2005,0.242,0.21199999999999997
58,5.0,8.0,0.20450000000000002,0.18200000000000005,0.22399999999999998
59,5.0,9.0,0.1905,0.17800000000000005,0.18999999999999995
60,10.0,0.0,0.16700000000000004,0.1875,0.16900000000000004
61,10.0,1.0,0.16549999999999998,0.16700000000000004,0.19999999999999996
62,10.0,2.0,0.14849999999999997,0.18600000000000005,0.14300000000000002
63,10.0,3.0,0.16500000000000004,0.14749999999999996,0.18700000000000006
64,10.0,4.0,0.14649999999999996,0.15949999999999998,0.21999999999999997
65,10.0,5.0,0.16949999999999998,0.1935,0.1825
66,10.0,6.0,0.16700000000000004,0.21899999999999997,0.22850000000000004
67,10.0,7.0,0.20599999999999996,0.18500000000000005,0.20550000000000002
68,10.0,8.0,0.18600000000000005,0.1805,0.1765
69,10.0,9.0,0.1725,0.15700000000000003,0.18899999999999995
70,20.0,0.0,0.1855,0.16200000000000003,0.15349999999999997
71,20.0,1.0,0.12050000000000005,0.14649999999999996,0.236
72,20.0,2.0,0.12250000000000005,0.14049999999999996,0.15349999999999997
73,20.0,3.0,0.14400000000000002,0.16600000000000004,0.15849999999999997
74,20.0,4.0,0.14949999999999997,0.17400000000000004,0.17049999999999998
75,20.0,5.0,0.139,0.16549999999999998,0.1735
76,20.0,6.0,0.14600000000000002,0.20699999999999996,0.18700000000000006
77,20.0,7.0,0.138,0.1775,0.1865
78,20.0,8.0,0.15400000000000003,0.15749999999999997,0.239
79,20.0,9.0,0.14200000000000002,0.15600000000000003,0.16000000000000003
80,30.0,0.0,0.14500000000000002,0.17300000000000004,0.15949999999999998
81,30.0,1.0,0.14549999999999996,0.17300000000000004,0.15449999999999997
82,30.0,2.0,0.14649999999999996,0.15500000000000003,0.17300000000000004
83,30.0,3.0,0.122,0.19999999999999996,0.16649999999999998
84,30.0,4.0,0.1785,0.16049999999999998,0.16749999999999998
85,30.0,5.0,0.10999999999999999,0.134,0.17149999999999999
86,30.0,6.0,0.14500000000000002,0.16700000000000004,0.16400000000000003
87,30.0,7.0,0.132,0.17100000000000004,0.1825
88,30.0,8.0,0.14249999999999996,0.20999999999999996,0.17300000000000004
89,30.0,9.0,0.12350000000000005,0.18100000000000005,0.1755
90,40.0,0.0,0.16800000000000004,0.17800000000000005,0.16500000000000004
91,40.0,1.0,0.15749999999999997,0.17500000000000004,0.1975
92,40.0,2.0,0.14349999999999996,0.16949999999999998,0.16949999999999998
93,40.0,3.0,0.11450000000000005,0.15600000000000003,0.1875
94,40.0,4.0,0.15500000000000003,0.14500000000000002,0.16249999999999998
95,40.0,5.0,0.10250000000000004,0.16549999999999998,0.14800000000000002
96,40.0,6.0,0.11350000000000005,0.1825,0.1875
97,40.0,7.0,0.118,0.15600000000000003,0.16849999999999998
98,40.0,8.0,0.129,0.14300000000000002,0.16249999999999998
99,40.0,9.0,0.12150000000000005,0.15600000000000003,0.14449999999999996
100,60.0,0.0,0.14100000000000001,0.16949999999999998,0.1895
101,60.0,1.0,0.12,0.16800000000000004,0.13149999999999995
102,60.0,2.0,0.10950000000000004,0.17149999999999999,0.13449999999999995
103,60.0,3.0,0.133,0.16449999999999998,0.1885
104,60.0,4.0,0.122,0.14049999999999996,0.16900000000000004
105,60.0,5.0,0.12949999999999995,0.137,0.15749999999999997
106,60.0,6.0,0.1875,0.15049999999999997,0.13449999999999995
107,60.0,7.0,0.12749999999999995,0.14949999999999997,0.14349999999999996
108,60.0,8.0,0.11299999999999999,0.16500000000000004,0.15449999999999997
109,60.0,9.0,0.122,0.16100000000000003,0.19699999999999995
110,70.0,0.0,0.12350000000000005,0.13949999999999996,0.13449999999999995
111,70.0,1.0,0.14449999999999996,0.1745,0.16449999999999998
112,70.0,2.0,0.12949999999999995,0.13849999999999996,0.15400000000000003
113,70.0,3.0,0.08899999999999997,0.14949999999999997,0.15249999999999997
114,70.0,4.0,0.10899999999999999,0.14549999999999996,0.16649999999999998
115,70.0,5.0,0.10050000000000003,0.13849999999999996,0.15349999999999997
116,70.0,6.0,0.10250000000000004,0.17149999999999999,0.16849999999999998
117,70.0,7.0,0.08950000000000002,0.1785,0.14949999999999997
118,70.0,8.0,0.119,0.1835,0.1795
119,70.0,9.0,0.10799999999999998,0.15100000000000002,0.12749999999999995
120,80.0,0.0,0.11050000000000004,0.15949999999999998,0.16100000000000003
121,80.0,1.0,0.11499999999999999,0.14100000000000001,0.14149999999999996
122,80.0,2.0,0.13349999999999995,0.16400000000000003,0.14749999999999996
123,80.0,3.0,0.10050000000000003,0.15549999999999997,0.1795
124,80.0,4.0,0.14700000000000002,0.14200000000000002,0.135
125,80.0,5.0,0.12,0.14649999999999996,0.16900000000000004
126,80.0,6.0,0.15900000000000003,0.13849999999999996,0.1835
127,80.0,7.0,0.09999999999999998,0.16849999999999998,0.15000000000000002
128,80.0,8.0,0.13049999999999995,0.14849999999999997,0.14149999999999996
129,80.0,9.0,0.11050000000000004,0.15349999999999997,0.13
130,90.0,0.0,0.124,0.16349999999999998,0.14200000000000002
131,90.0,1.0,0.125,0.15349999999999997,0.14749999999999996
132,90.0,2.0,0.10799999999999998,0.1725,0.16100000000000003
133,90.0,3.0,0.11450000000000005,0.16249999999999998,0.18500000000000005
134,90.0,4.0,0.11450000000000005,0.17200000000000004,0.16100000000000003
135,90.0,5.0,0.10399999999999998,0.17000000000000004,0.17900000000000005
136,90.0,6.0,0.11950000000000005,0.15000000000000002,0.14100000000000001
137,90.0,7.0,0.12949999999999995,0.13949999999999996,0.14749999999999996
138,90.0,8.0,0.129,0.18500000000000005,0.15349999999999997
139,90.0,9.0,0.13349999999999995,0.16649999999999998,0.1765
