,m,r,2,3,4,5
129,80.0,9.0,0.14449999999999996,0.137,0.15600000000000003,0.13849999999999996
130,90.0,0.0,0.119,0.135,0.11399999999999999,0.11399999999999999
131,90.0,1.0,0.13749999999999996,0.15400000000000003,0.14849999999999997,0.12949999999999995
132,90.0,2.0,0.129,0.13249999999999995,0.15300000000000002,0.14500000000000002
133,90.0,3.0,0.12949999999999995,0.14500000000000002,0.13349999999999995,0.118
134,90.0,4.0,0.11450000000000005,0.16049999999999998,0.13349999999999995,0.10850000000000004
135,90.0,5.0,0.10399999999999998,0.15300000000000002,0.16300000000000003,0.10399999999999998
136,90.0,6.0,0.13,0.15749999999999997,0.15600000000000003,0.08750000000000002
137,90.0,7.0,0.12949999999999995,0.15300000000000002,0.14600000000000002,0.12649999999999995
138,90.0,8.0,0.12350000000000005,0.14300000000000002,0.13149999999999995,0.11650000000000005
139,90.0,9.0,0.124,0.14549999999999996,0.12350000000000005,0.127
