,index,summary,config,name
66,166,"{'epoch': 100, 'avg_err': 0.4467, 'run_num': 2, 'train_acc': 0.77, '_timestamp': 1661082016.7086449, 'final_test_err': 0.4095, '_step': 303, '_wandb': {'runtime': 144}, 'std_err': 0.0554, '_runtime': 145.92980980873108, 'train_loss': 0.5126}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",ltq970eu
67,167,"{'_step': 303, 'epoch': 100, 'avg_err': 0.4293, 'std_err': 0.024, '_wandb': {'runtime': 133}, 'run_num': 2, '_runtime': 134.3448657989502, 'train_acc': 0.72, '_timestamp': 1661081988.0844717, 'train_loss': 0.5645, 'final_test_err': 0.4015}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",34uqfptm
68,168,"{'std_err': 0.0208, 'train_acc': 0.885, '_timestamp': 1661082044.828174, 'final_test_err': 0.35750000000000004, 'run_num': 2, '_runtime': 196.03322100639343, 'train_loss': 0.3185, '_step': 303, 'epoch': 100, '_wandb': {'runtime': 195}, 'avg_err': 0.3683}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2a4d5ktu
69,169,"{'epoch': 100, '_wandb': {'runtime': 152}, 'run_num': 2, 'train_acc': 0.86, 'train_loss': 0.3754, 'final_test_err': 0.357, '_step': 303, 'avg_err': 0.3595, 'std_err': 0.0106, '_runtime': 153.38050985336304, '_timestamp': 1661081975.464006}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1dvjuxpk
70,170,"{'final_test_err': 0.3645000000000001, '_step': 303, 'epoch': 100, 'avg_err': 0.3753, 'std_err': 0.015, '_runtime': 147.907310962677, 'train_acc': 0.75, '_timestamp': 1661081963.60617, '_wandb': {'runtime': 146}, 'run_num': 2, 'train_loss': 0.4873}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",37buqmns
71,171,"{'_wandb': {'runtime': 141}, 'avg_err': 0.4293, 'run_num': 2, 'std_err': 0.024, '_timestamp': 1661081955.8126402, 'final_test_err': 0.4015, '_step': 303, 'epoch': 100, '_runtime': 142.22752618789673, 'train_acc': 0.72, 'train_loss': 0.5645}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2563t2yv
72,172,"{'_timestamp': 1661082019.098219, '_step': 303, 'avg_err': 0.3198, 'std_err': 0.0171, '_runtime': 206.41338300704956, 'train_loss': 0.2413, 'final_test_err': 0.29900000000000004, 'epoch': 100, '_wandb': {'runtime': 205}, 'run_num': 2, 'train_acc': 0.955}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1fo7pmii
73,173,"{'avg_err': 0.336, 'run_num': 2, 'train_loss': 0.2816, 'epoch': 100, '_wandb': {'runtime': 152}, 'std_err': 0.0378, '_runtime': 153.93474864959717, 'train_acc': 0.9433, '_timestamp': 1661081958.0151646, 'final_test_err': 0.29300000000000004, '_step': 303}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2cv2p7va
74,174,"{'_wandb': {'runtime': 145}, 'final_test_err': 0.3605, 'std_err': 0.0263, '_runtime': 146.54513430595398, 'train_acc': 0.905, '_timestamp': 1661081948.3423352, '_step': 303, 'epoch': 100, 'avg_err': 0.3953, 'run_num': 2, 'train_loss': 0.3906}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1k8p0u0z
75,175,"{'avg_err': 0.4293, 'run_num': 2, 'train_loss': 0.5645, '_step': 303, 'epoch': 100, '_wandb': {'runtime': 134}, '_timestamp': 1661081927.534177, 'final_test_err': 0.4015, 'std_err': 0.024, '_runtime': 135.2422170639038, 'train_acc': 0.72}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [1], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2qp6cwu9
76,176,"{'_step': 303, 'epoch': 100, 'avg_err': 0.3527, 'train_acc': 0.9075, 'train_loss': 0.2543, 'final_test_err': 0.36, '_wandb': {'runtime': 209}, 'run_num': 2, 'std_err': 0.0126, '_runtime': 210.05077505111697, '_timestamp': 1661081929.5966392}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",339b8tl7
77,177,"{'run_num': 2, 'std_err': 0.007, '_runtime': 149.93789339065552, 'train_acc': 0.8733, '_timestamp': 1661081866.2334075, 'train_loss': 0.3261, '_step': 303, 'avg_err': 0.337, 'final_test_err': 0.32999999999999996, 'epoch': 100, '_wandb': {'runtime': 149}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",33tpf2sv
78,178,"{'train_acc': 0.8, '_wandb': {'runtime': 138}, 'avg_err': 0.3423, 'std_err': 0.0012, '_runtime': 139.16563653945923, '_timestamp': 1661081844.6537237, 'train_loss': 0.4392, 'final_test_err': 0.3415, '_step': 303, 'epoch': 100, 'run_num': 2}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2yn4y5x3
79,179,"{'run_num': 2, 'std_err': 0.024, '_timestamp': 1661081808.642781, 'train_loss': 0.5645, 'final_test_err': 0.4015, '_step': 303, 'avg_err': 0.4293, '_runtime': 139.94284200668335, 'train_acc': 0.72, 'epoch': 100, '_wandb': {'runtime': 139}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 'unbiased', 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",srrlp3hf
80,180,"{'_wandb': {'runtime': 207}, 'std_err': 0.0126, '_runtime': 207.89124274253845, '_timestamp': 1661081872.3752286, 'final_test_err': 0.1965, '_step': 303, 'epoch': 100, 'avg_err': 0.199, 'run_num': 2, 'train_acc': 0.965, 'train_loss': 0.1595}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",19qipemm
81,181,"{'avg_err': 0.2073, '_runtime': 152.8492465019226, 'train_acc': 0.94, 'train_loss': 0.2224, '_step': 303, 'epoch': 100, '_wandb': {'runtime': 152}, 'run_num': 2, 'std_err': 0.0082, '_timestamp': 1661081817.1037855, 'final_test_err': 0.20599999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3a44imcg
82,182,"{'train_acc': 0.9, 'train_loss': 0.2842, 'final_test_err': 0.18899999999999997, '_step': 303, '_wandb': {'runtime': 147}, 'run_num': 2, 'std_err': 0.0043, '_runtime': 148.1072587966919, 'epoch': 100, 'avg_err': 0.1943, '_timestamp': 1661081812.356773}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2ihu4gfw
83,183,"{'train_loss': 0.3687, 'epoch': 100, '_wandb': {'runtime': 139}, 'run_num': 2, 'std_err': 0.0073, '_timestamp': 1661081800.856422, 'final_test_err': 0.2135, '_step': 303, 'avg_err': 0.2117, '_runtime': 140.47873187065125, 'train_acc': 0.9}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [4], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",19vzgud2
84,184,"{'run_num': 2, 'std_err': 0.0231, '_runtime': 195.21206665039065, '_step': 303, '_wandb': {'runtime': 194}, 'train_acc': 0.9275, '_timestamp': 1661081849.6883876, 'train_loss': 0.222, 'final_test_err': 0.28300000000000003, 'epoch': 100, 'avg_err': 0.2845}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",e7nv0f5f
85,185,"{'run_num': 2, '_runtime': 154.7885947227478, 'final_test_err': 0.256, 'epoch': 100, '_wandb': {'runtime': 153}, 'std_err': 0.0285, 'train_acc': 0.8833, '_timestamp': 1661081809.0157728, 'train_loss': 0.3002, '_step': 303, 'avg_err': 0.2693}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",23uop9v7
86,186,"{'train_acc': 0.835, '_timestamp': 1661081798.1168232, 'epoch': 100, 'avg_err': 0.2437, 'run_num': 2, '_runtime': 145.95506310462952, 'train_loss': 0.3983, 'final_test_err': 0.24050000000000005, '_step': 303, '_wandb': {'runtime': 145}, 'std_err': 0.0122}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",w19h3ata
87,187,"{'run_num': 2, 'std_err': 0.0073, '_timestamp': 1661081788.184857, 'final_test_err': 0.2135, '_wandb': {'runtime': 135}, 'avg_err': 0.2117, '_runtime': 136.38783168792725, 'train_acc': 0.9, 'train_loss': 0.3687, '_step': 303, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",flqlz8fl
88,188,"{'final_test_err': 0.2135, '_step': 303, 'avg_err': 0.2117, 'std_err': 0.0073, 'train_acc': 0.9, '_timestamp': 1661081647.8521028, 'train_loss': 0.3687, 'epoch': 100, '_wandb': {'runtime': 148}, 'run_num': 2, '_runtime': 148.78931665420532}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",uwfpfaog
89,189,"{'_step': 303, 'epoch': 100, 'run_num': 2, 'train_acc': 1, 'final_test_err': 0.1825, '_wandb': {'runtime': 156}, 'avg_err': 0.1922, 'std_err': 0.0089, '_runtime': 157.3340346813202, '_timestamp': 1661081656.5808866, 'train_loss': 0.1166}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",mb1q4caw
90,190,"{'_wandb': {'runtime': 213}, 'avg_err': 0.2442, '_runtime': 213.8331754207611, 'train_loss': 0.3331, 'final_test_err': 0.233, '_step': 303, 'epoch': 100, 'run_num': 2, 'std_err': 0.0104, 'train_acc': 0.885, '_timestamp': 1661081713.0412245}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",j93mpzv0
91,191,"{'_runtime': 155.28475332260132, 'train_acc': 0.835, '_timestamp': 1661081654.4942913, 'final_test_err': 0.25249999999999995, '_step': 303, 'avg_err': 0.2445, 'std_err': 0.0247, 'train_loss': 0.3889, 'epoch': 100, '_wandb': {'runtime': 154}, 'run_num': 2}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3piff86s
92,192,"{'avg_err': 0.1752, '_runtime': 160.40426015853882, '_timestamp': 1661081659.4681592, 'train_loss': 0.0993, 'final_test_err': 0.16600000000000004, '_step': 303, 'epoch': 100, '_wandb': {'runtime': 159}, 'run_num': 2, 'std_err': 0.01, 'train_acc': 0.9867}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3gn17up6
93,193,"{'_step': 303, 'epoch': 100, '_wandb': {'runtime': 163}, 'avg_err': 0.2222, 'std_err': 0.006, '_runtime': 163.49241733551025, 'run_num': 2, 'train_acc': 0.8533, '_timestamp': 1661081662.701517, 'train_loss': 0.4005, 'final_test_err': 0.21650000000000005}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",3blg8l53
94,194,"{'epoch': 100, 'avg_err': 0.1675, '_runtime': 212.85464549064636, '_timestamp': 1661081712.1582663, 'train_loss': 0.0887, '_step': 303, '_wandb': {'runtime': 212}, 'run_num': 2, 'std_err': 0.0127, 'train_acc': 0.9825, 'final_test_err': 0.15000000000000002}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",38ce4gzx
95,195,"{'epoch': 100, 'avg_err': 0.2588, 'run_num': 2, 'std_err': 0.022, 'train_acc': 0.89, '_timestamp': 1661081660.0118463, 'train_loss': 0.3469, 'final_test_err': 0.28400000000000003, '_step': 303, '_wandb': {'runtime': 160}, '_runtime': 160.9256272315979}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2pc39u6e
96,196,"{'_runtime': 148.357017993927, 'train_acc': 0.9, '_timestamp': 1661081647.417429, 'final_test_err': 0.2135, 'epoch': 100, '_wandb': {'runtime': 147}, 'avg_err': 0.2117, 'run_num': 2, '_step': 303, 'std_err': 0.0073, 'train_loss': 0.3687}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",2if7o5hv
97,197,"{'train_acc': 0.9, '_timestamp': 1661081648.319088, 'train_loss': 0.3687, 'final_test_err': 0.2135, '_wandb': {'runtime': 148}, 'std_err': 0.0073, '_runtime': 149.11566495895386, 'run_num': 2, '_step': 303, 'epoch': 100, 'avg_err': 0.2117}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [1], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1tmgojxe
98,198,"{'_step': 303, 'avg_err': 0.2663, 'std_err': 0.0204, '_timestamp': 1661081702.345082, 'final_test_err': 0.268, 'epoch': 100, '_wandb': {'runtime': 202}, 'run_num': 2, '_runtime': 202.95865511894223, 'train_acc': 0.9225, 'train_loss': 0.2735}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_rho/task_agnostic', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 3, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 'unbiased', 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:2'}",1bxscgu2
